image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8920/9781892005298.jpg,Nonviolent Commun Comp Workbook,Lucy Leu,Paperback,4.5,19.88,$,21.6,9781892005298,Reference,dataset/Reference/0000369.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4842/9781484226032.jpg,Blockchain Basics,Daniel Drescher,Paperback,4.0,51.72,$,,9781484226032,Reference,dataset/Reference/0000370.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1411/9780141197333.jpg,One Hundred Writers in One Box: Postcards from Penguin Modern Classics,,Hardback,4.5,16.03,$,19.1,9780141197333,Reference,dataset/Reference/0000371.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8010/9780801035784.jpg,Imagining the Kingdom,James K. A. Smith,Paperback,4.0,13.65,$,18.0,9780801035784,Reference,dataset/Reference/0000372.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8777/9780877798194.jpg,Merriam Webster's Crossword Puzzle Dictionary,Merriam-webster Inc.,Paperback,4.5,8.66,$,,9780877798194,Reference,dataset/Reference/0000373.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7860/9781786090034.jpg,The Divide,Jason Hickel,Paperback,4.5,11.04,$,12.4,9781786090034,Reference,dataset/Reference/0000374.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4864/9780486440972.jpg,The Wit and Wisdom of Abraham Lincoln,Abraham Lincoln,Paperback,4.0,3.49,$,4.49,9780486440972,Reference,dataset/Reference/0000375.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5854/9781585426867.jpg,Creative Journal Writing,Stephanie Dowrick,Paperback,4.0,10.83,$,15.0,9781585426867,Reference,dataset/Reference/0000376.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7232/9780723251750.jpg,The Wild Flower Key,Francis Rose,Paperback,4.5,25.89,$,30.9,9780723251750,Reference,dataset/Reference/0000377.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8819/9780881929959.jpg,Timber Press Guide to Succulent Plants of the World,Fred Dortort,Hardback,4.5,33.46,$,44.95,9780881929959,Reference,dataset/Reference/0000378.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1431/9780143113454.jpg,Chaos,James Gleick,Paperback,4.0,17.91,$,21.1,9780143113454,Reference,dataset/Reference/0000379.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141015934.jpg,The Stories of English,David Crystal,Paperback,4.0,13.77,$,16.0,9780141015934,Reference,dataset/Reference/0000380.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5533/9780553393828.jpg,"Caring for Your Baby and Young Child, 6th Edition",American Academy of Pediatrics,Paperback,4.0,21.94,$,24.2,9780553393828,Reference,dataset/Reference/0000381.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141030241.jpg,The Penguin Dictionary of Psychology (4th Edition),Arthur S. Reber,Paperback,4.0,16.89,$,18.0,9780141030241,Reference,dataset/Reference/0000382.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1431/9780143106715.jpg,The Greek Myths (Penguin Classics Deluxe Edition),Robert Graves,Paperback,4.0,18.05,$,,9780143106715,Reference,dataset/Reference/0000383.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4052/9781405291194.jpg,The Rupert Annual 2019,Stuart Trotter,Hardback,4.0,25.38,$,,9781405291194,Reference,dataset/Reference/0000384.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4739/9781473952089.jpg,The Essential Guide to Doing Your Research Project,Zina O'Leary,Paperback,4.0,31.72,$,,9781473952089,Reference,dataset/Reference/0000385.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5264/9781526423719.jpg,Research Methods in Early Childhood,Penny Mukherji,Paperback,4.0,32.7,$,,9781526423719,Reference,dataset/Reference/0000386.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8619/9781861977113.jpg,Asian Godfathers,Joe Studwell,Paperback,4.0,9.39,$,12.4,9781861977113,Reference,dataset/Reference/0000387.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7440/9780744018936.jpg,Assassin's Creed Odyssey,Tim Bogenn,Hardback,4.5,19.36,$,24.0,9780744018936,Reference,dataset/Reference/0000388.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1987/9780198767251.jpg,New Oxford Style Manual,Oxford University Press,Hardback,5.0,26.0,$,31.4,9780198767251,Reference,dataset/Reference/0000389.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8118/9780811875424.jpg,The Cloud Collector's Handbook,Gavin Pretor-Pinney,Hardback,4.0,13.94,$,14.99,9780811875424,Reference,dataset/Reference/0000390.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7869/9781786994608.jpg,Decolonizing Research,Professor Linda Tuhiwai Smith,Paperback,0.0,21.1,$,23.0,9781786994608,Reference,dataset/Reference/0000391.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0613/9780061358135.jpg,I Never Metaphor I Didn't Like,Mardy Grothe,Hardback,4.0,11.41,$,13.9,9780061358135,Reference,dataset/Reference/0000392.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8483/9781848312333.jpg,Waterloo,Professor Jeremy Black,Paperback,3.5,5.08,$,12.4,9781848312333,Reference,dataset/Reference/0000393.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5063/9781506336169.jpg,Case Study Research and Applications,Robert K. Yin,Paperback,4.0,55.6,$,60.0,9781506336169,Reference,dataset/Reference/0000394.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9043/9781904386872.jpg,Dictionary of Classical Ballet Terminology,Rhonda Ryman,Paperback,5.0,9.38,$,12.4,9781904386872,Reference,dataset/Reference/0000395.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1433/9780143309147.jpg,Hello Ruby: Journey Inside the Computer,Linda Liukas,Paperback,4.0,13.37,$,,9780143309147,Reference,dataset/Reference/0000396.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9789/2415/9789241544221.jpg,The ICD-10 Classification of Mental and Behavioural Disorders: Clinical Description and Diagnostic Guidelines,World Health Organization(WHO),Paperback,4.0,35.38,$,37.0,9789241544221,Reference,dataset/Reference/0000397.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2978/9780297864288.jpg,Pax Romana,Adrian Goldsworthy,Hardback,4.0,12.7,$,30.9,9780297864288,Reference,dataset/Reference/0000398.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6911/9780691118802.jpg,The Princeton Companion to Mathematics,Timothy Gowers,Hardback,4.5,80.91,$,90.0,9780691118802,Reference,dataset/Reference/0000399.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7494/9780749473075.jpg,The Effective Change Manager's Handbook,Richard Smith,Paperback,4.0,48.1,$,49.4,9780749473075,Reference,dataset/Reference/0000400.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8495/9781849535854.jpg,The Little Book of Cocktails,Rufus Cavendish,Paperback,3.5,5.76,$,7.8,9781849535854,Reference,dataset/Reference/0000401.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7820/9781782069454.jpg,The Maths Handbook,Dr. Richard Elwes,Paperback,4.0,9.16,$,13.9,9781782069454,Reference,dataset/Reference/0000402.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1983/9780198396031.jpg,Oxford IB Diploma Programme: Geography Course Companion,Garrett Nagle,Paperback,0.0,87.86,$,,9780198396031,Reference,dataset/Reference/0000403.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8547/9781854795298.jpg,The Wicked Wit of Winston Churchill,Dominique Enright,Hardback,4.0,9.28,$,12.4,9781854795298,Reference,dataset/Reference/0000404.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8160/9780816073153.jpg,The Encyclopedia of Demons and Demonology,Rosemary Ellen Guiley,Paperback,4.0,24.86,$,,9780816073153,Reference,dataset/Reference/0000405.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5722/9781572225336.jpg,French Vocabulary,Liliane Arnet,Fold-out book or chart,4.5,6.39,$,7.5,9781572225336,Reference,dataset/Reference/0000406.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241320853.jpg,The Penguin Classics Book,Henry Eliot,Hardback,4.5,33.77,$,37.6,9780241320853,Reference,dataset/Reference/0000407.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0918/9780091897666.jpg,The Funniest Thing You Never Said,Rosemarie Jarski,Paperback,4.0,15.74,$,16.0,9780091897666,Reference,dataset/Reference/0000408.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5448/9780544809963.jpg,Flavor Matrix: The Art and Science of Pairing Common Ingredients to Create Extraordinary Dishes,James Briscione,Hardback,4.0,23.69,$,27.5,9780544809963,Reference,dataset/Reference/0000409.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8483/9781848373617.jpg,Culpepers Herbal,Nicholas Culpeper,Paperback,4.0,17.15,$,,9781848373617,Reference,dataset/Reference/0000410.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7865/9781786576507.jpg,Lonely Planet Caribbean Islands,Lonely Planet,Paperback,4.5,19.09,$,21.1,9781786576507,Reference,dataset/Reference/0000411.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0714/9780071436588.jpg,Nutrition Almanac,John D. Kirschmann,Paperback,4.0,18.16,$,22.0,9780071436588,Reference,dataset/Reference/0000412.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241357552.jpg,Marvel Encyclopedia New Edition,Stan Lee,Hardback,0.0,49.57,$,,9780241357552,Reference,dataset/Reference/0000413.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6740/9780674072350.jpg,Creating Capabilities,Martha C. Nussbaum,Paperback,4.0,17.93,$,,9780674072350,Reference,dataset/Reference/0000414.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6118/9781611805833.jpg,Say What You Mean,Oren J. Sofer,Paperback,4.5,14.11,$,17.0,9781611805833,Reference,dataset/Reference/0000415.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1405/9780140513691.jpg,The Penguin Dictionary of Critical Theory,David Macey,Paperback,4.5,11.87,$,13.9,9780140513691,Reference,dataset/Reference/0000416.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5178/9780517880852.jpg,What Smart Students Know,Adam Robinson,Paperback,4.0,15.13,$,17.0,9780517880852,Reference,dataset/Reference/0000417.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4252/9780425284629.jpg,Skin in the Game,Nassim Nicholas Taleb,Hardback,4.0,23.67,$,30.4,9780425284629,Reference,dataset/Reference/0000418.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0627/9780062720061.jpg,What If,Anne Bernays,Paperback,4.0,11.31,$,13.9,9780062720061,Reference,dataset/Reference/0000419.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4466/9780446608411.jpg,Edgar Cayce Encyclopedia of Healing,Reba Ann Karp,Paperback,4.0,8.78,$,,9780446608411,Reference,dataset/Reference/0000420.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7860/9781786076946.jpg,Out of Our Minds,Felipe Fernandez-Armesto,Paperback,4.0,15.89,$,18.0,9781786076946,Reference,dataset/Reference/0000421.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8414/9781841490267.jpg,World Of Robert Jordan's Wheel Of Time,Robert Jordan,Paperback,4.0,9.35,$,13.9,9781841490267,Reference,dataset/Reference/0000422.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7813/9781781315323.jpg,Atlas of Improbable Places,Travis Elborough,Hardback,3.5,19.92,$,26.3,9781781315323,Reference,dataset/Reference/0000423.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9576/9780957655355.jpg,Malt Whisky Yearbook 2019,Ingvar Ronde,Paperback,4.5,14.51,$,17.0,9780957655355,Reference,dataset/Reference/0000424.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3162/9780316256582.jpg,Presence,Amy Cuddy,Paperback,4.0,15.04,$,17.0,9780316256582,Reference,dataset/Reference/0000425.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4093/9781409383949.jpg,RHS Encyclopedia of Gardening,Christopher Brickell,Hardback,4.5,74.44,$,,9781409383949,Reference,dataset/Reference/0000426.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5918/9781591847854.jpg,Together Is Better,Simon Sinek,Hardback,4.0,18.42,$,19.1,9781591847854,Reference,dataset/Reference/0000427.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7823/9781782392255.jpg,The Library Book,Susan Orlean,Hardback,4.0,19.5,$,24.0,9781782392255,Reference,dataset/Reference/0000428.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9932/9780993298622.jpg,Jim Murray's Whisky Bible 2018,Jim Murray,Paperback,4.0,15.1,$,16.0,9780993298622,Reference,dataset/Reference/0000429.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1987/9780198735304.jpg,The Oxford Dictionary of Philosophy,Simon Blackburn,Paperback,4.0,13.95,$,15.0,9780198735304,Reference,dataset/Reference/0000430.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4019/9781401917302.jpg,"Question Your Thinking, Change The World",Byron Katie,Paperback,4.5,14.37,$,17.0,9781401917302,Reference,dataset/Reference/0000431.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6246/9781624650321.jpg,Framed Perspective Vol. 2,Marcos Mateu-Mestre,Paperback,4.5,20.85,$,26.5,9781624650321,Reference,dataset/Reference/0000432.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5948/9781594865138.jpg,The Intellectual Devotional,David Kidder,Hardback,4.0,18.38,$,23.0,9781594865138,Reference,dataset/Reference/0000433.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1405/9780140514896.jpg,The Penguin Writer's Manual,Martin H. Manser,Paperback,3.5,10.23,$,12.4,9780140514896,Reference,dataset/Reference/0000434.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7865/9781786578655.jpg,Secret Marvels of the World,Lonely Planet,Hardback,3.5,17.44,$,24.0,9781786578655,Reference,dataset/Reference/0000435.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1431/9780143109792.jpg,Reclaiming Conversation,Sherry Turkle,Paperback,4.0,12.02,$,18.0,9780143109792,Reference,dataset/Reference/0000436.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0918/9780091887674.jpg,Mars And Venus On A Date,John Gray,Paperback,4.0,9.53,$,11.4,9780091887674,Reference,dataset/Reference/0000437.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447295273.jpg,An Atlas of Countries That Don't Exist,Nick Middleton,Hardback,4.0,19.41,$,24.0,9781447295273,Reference,dataset/Reference/0000438.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2311/9780231125376.jpg,"Man, the State, and War",Kenneth N. Waltz,Paperback,4.0,24.64,$,,9780231125376,Reference,dataset/Reference/0000439.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3161/9780316166829.jpg,On Becoming Fearless,Arianna Stassinopoulos Huffington,Paperback,3.5,12.64,$,17.0,9780316166829,Reference,dataset/Reference/0000440.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5446/9780544668256.jpg,Thing Explainer,Randall Munroe,Hardback,4.0,18.46,$,25.2,9780544668256,Reference,dataset/Reference/0000441.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7624/9780762449828.jpg,The Quotable Oscar Wilde,Oscar Wilde,Hardback,4.0,5.33,$,,9780762449828,Reference,dataset/Reference/0000442.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1404/9780140447316.jpg,The Desert Fathers,Benedicta Ward,Paperback,4.0,9.75,$,12.9,9780140447316,Reference,dataset/Reference/0000443.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8755/9780875526041.jpg,War of Words,Paul David Tripp,Paperback,4.0,13.44,$,15.0,9780875526041,Reference,dataset/Reference/0000444.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4408/9781440867989.jpg,Reading Engagement for Tweens and Teens,Margaret K. Merga,Paperback,4.5,49.95,$,,9781440867989,Reference,dataset/Reference/0000445.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0072/9780007279777.jpg,Collins Butterfly Guide,Tom Tolman,Paperback,4.5,19.27,$,23.0,9780007279777,Reference,dataset/Reference/0000446.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4862/9780486227986.jpg,A Modern Herbal,Maude Grieve,Paperback,4.5,17.76,$,17.95,9780486227986,Reference,dataset/Reference/0000447.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8748/9780874875805.jpg,Ability Development from Age Zero,Shinichi Suzuki,Paperback,4.0,11.52,$,13.54,9780874875805,Reference,dataset/Reference/0000448.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4724/9781472439055.jpg,The Field Guide to Understanding 'Human Error',Professor Sidney Dekker,Paperback,4.0,30.45,$,30.9,9781472439055,Reference,dataset/Reference/0000449.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2850/9781285060798.jpg,Skin Care and Cosmetic Ingredients Dictionary,Joseph DiNardo,Paperback,4.5,27.44,$,27.5,9781285060798,Reference,dataset/Reference/0000450.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5713/9780571323913.jpg,QI: The Second Book of General Ignorance,John Lloyd,Paperback,4.0,5.45,$,9.5,9780571323913,Reference,dataset/Reference/0000451.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2854/9781285425917.jpg,Pocket Guide to APA Style,Robert Perrin,Paperback,4.0,27.01,$,29.9,9781285425917,Reference,dataset/Reference/0000452.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1928/9780192830982.jpg,The Concise Oxford Dictionary of English Etymology,T. F. Hoad,Paperback,4.0,10.71,$,13.9,9780192830982,Reference,dataset/Reference/0000453.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5656/9781565656291.jpg,Conversationally Speaking,Alan Garner,Paperback,4.0,14.86,$,20.1,9781565656291,Reference,dataset/Reference/0000454.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1405/9780140514810.jpg,The Penguin Dictionary of English Idioms,Daphne M. Gulland,Paperback,4.5,10.43,$,12.4,9780140514810,Reference,dataset/Reference/0000455.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4650/9780465094257.jpg,Lost in Math,Sabine Hossenfelder,Hardback,4.0,18.85,$,30.4,9780465094257,Reference,dataset/Reference/0000456.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0612/9780061242366.jpg,The Art of Power,Thich Nhat Hanh,Paperback,4.0,9.14,$,14.8,9780061242366,Reference,dataset/Reference/0000457.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1405/9780140512496.jpg,The New Penguin Atlas of Medieval History,Colin McEvedy,Paperback,4.0,9.53,$,11.4,9780140512496,Reference,dataset/Reference/0000458.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5063/9781506386621.jpg,Designing and Conducting Mixed Methods Research,John W. Creswell,Paperback,4.0,61.56,$,64.3,9781506386621,Reference,dataset/Reference/0000459.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9268/9781926858036.jpg,"Etsy Success - How to Make a Full-Time Income Selling Jewelry, Crafts, and Other Handmade Products Online (Mogul Mom Work-at-Home Book Series)",Kathleen Donovan,Paperback,2.5,14.74,$,,9781926858036,Reference,dataset/Reference/0000460.jpg
